min(Δnn),Δ,K,ϵ_1,ϵ_2,N
4.733736889933738,0.0,1.0,10.45,7.7,200.0
5.145895741315826,0.0,1.0,10.45,7.77,200.0
5.566285574376408,0.0,1.0,10.45,7.84,200.0
5.994255779473079,0.0,1.0,10.45,7.91,200.0
6.4292780267833365,0.0,1.0,10.45,7.98,200.0
6.870914347509881,0.0,1.0,10.45,8.05,200.0
7.318794938498371,0.0,1.0,10.45,8.12,200.0
7.772602443766218,0.0,1.0,10.45,8.19,200.0
8.232060625684639,0.0,1.0,10.45,8.26,200.0
8.289058615470196,0.0,1.0,10.45,8.33,200.0
8.32572769000268,0.0,1.0,10.45,8.4,200.0
8.379102114602233,0.0,1.0,10.45,8.47,200.0
8.450009479983606,0.0,1.0,10.45,8.54,200.0
8.539169195158252,0.0,1.0,10.45,8.61,200.0
8.64718038048295,0.0,1.0,10.45,8.68,200.0
8.77451349112684,0.0,1.0,10.45,8.75,200.0
8.921506063883669,0.0,1.0,10.45,8.82,200.0
9.088362667383166,0.0,1.0,10.45,8.89,200.0
9.275158825172838,0.0,1.0,10.45,8.96,200.0
9.481848412807949,0.0,1.0,10.45,9.03,200.0
9.70827383427661,0.0,1.0,10.45,9.1,200.0
9.954178175493581,0.0,1.0,10.45,9.17,200.0
9.914327950529469,0.0,1.0,10.45,9.24,200.0
9.777402661866745,0.0,1.0,10.45,9.31,200.0
9.633204568571188,0.0,1.0,10.45,9.38,200.0
9.48190701014667,0.0,1.0,10.45,9.45,200.0
9.323698126757165,0.0,1.0,10.45,9.52,200.0
9.15877587879342,0.0,1.0,10.45,9.59,200.0
8.987343769837764,0.0,1.0,10.45,9.66,200.0
8.809607275316779,0.0,1.0,10.45,9.73,200.0
8.625770943256555,0.0,1.0,10.45,9.8,200.0
8.436036109920906,0.0,1.0,10.45,9.87,200.0
8.240599159799729,0.0,1.0,10.45,9.94,200.0
9.284927709762982,0.0,1.0,10.48,0.0,200.0
9.319578015736422,0.0,1.0,10.48,0.07,200.0
9.354944189738365,0.0,1.0,10.48,0.14,200.0
9.391031543309243,0.0,1.0,10.48,0.21,200.0
9.427845609780753,0.0,1.0,10.48,0.28,200.0
9.465392267857258,0.0,1.0,10.48,0.35,200.0
9.503677858912376,0.0,1.0,10.48,0.42,200.0
9.53307673395436,0.0,1.0,10.48,0.49,200.0
9.525615288190892,0.0,1.0,10.48,0.56,200.0
9.517769672537497,0.0,1.0,10.48,0.63,200.0
9.509520080549805,0.0,1.0,10.48,0.7,200.0
9.500845859509951,0.0,1.0,10.48,0.77,200.0
9.49172552052142,0.0,1.0,10.48,0.84,200.0
9.48213674711193,0.0,1.0,10.48,0.91,200.0
9.472056402170388,0.0,1.0,10.48,0.98,200.0
9.461460533046775,0.0,1.0,10.48,1.05,200.0
9.450324374649256,0.0,1.0,10.48,1.12,200.0
9.438622350370075,0.0,1.0,10.48,1.19,200.0
9.426328070673861,0.0,1.0,10.48,1.26,200.0
9.413414329177215,0.0,1.0,10.48,1.33,200.0
9.39985309604247,0.0,1.0,10.48,1.4,200.0
9.38561550850276,0.0,1.0,10.48,1.47,200.0
9.370671858322368,0.0,1.0,10.48,1.54,200.0
9.354991575985935,0.0,1.0,10.48,1.61,200.0
9.338543211392192,0.0,1.0,10.48,1.68,200.0
9.321294410810566,0.0,1.0,10.48,1.75,200.0
9.303211889836696,0.0,1.0,10.48,1.82,200.0
9.28426140205871,0.0,1.0,10.48,1.89,200.0
9.264407703117605,0.0,1.0,10.48,1.96,200.0
9.243614509815536,0.0,1.0,10.48,2.03,200.0
9.221844453890448,0.0,1.0,10.48,2.1,200.0
9.199059030039649,0.0,1.0,10.48,2.17,200.0
9.17521853773492,0.0,1.0,10.48,2.24,200.0
9.150282016328966,0.0,1.0,10.48,2.31,200.0
9.124207172909102,0.0,1.0,10.48,2.38,200.0
9.096950302307441,0.0,1.0,10.48,2.45,200.0
9.068466198628741,0.0,1.0,10.48,2.52,200.0
9.038708057610677,0.0,1.0,10.48,2.59,200.0
9.007627369083735,0.0,1.0,10.48,2.66,200.0
8.975173798753623,0.0,1.0,10.48,2.73,200.0
8.941295058490638,0.0,1.0,10.48,2.8,200.0
8.90593676427553,0.0,1.0,10.48,2.87,200.0
8.86904228093045,0.0,1.0,10.48,2.94,200.0
8.830552552751932,0.0,1.0,10.48,3.01,200.0
8.790405919173587,0.0,1.0,10.48,3.08,200.0
8.748537914616577,0.0,1.0,10.48,3.15,200.0
8.704881051749226,0.0,1.0,10.48,3.22,200.0
8.659364587478635,0.0,1.0,10.48,3.29,200.0
8.611914271144173,0.0,1.0,10.48,3.36,200.0
8.562452074591931,0.0,1.0,10.48,3.43,200.0
8.510895904087207,0.0,1.0,10.48,3.5,200.0
8.457159294389072,0.0,1.0,10.48,3.57,200.0
8.40115108577973,0.0,1.0,10.48,3.64,200.0
8.342775085433189,0.0,1.0,10.48,3.71,200.0
8.28192971524183,0.0,1.0,10.48,3.78,200.0
8.218507649114912,0.0,1.0,10.48,3.85,200.0
8.15239544384987,0.0,1.0,10.48,3.92,200.0
8.083473168962087,0.0,1.0,10.48,3.99,200.0
8.011614042377246,0.0,1.0,10.48,4.06,200.0
7.936684080642195,0.0,1.0,10.48,4.13,200.0
7.858541774310737,0.0,1.0,10.48,4.2,200.0
7.777037801400283,0.0,1.0,10.48,4.27,200.0
7.692014794277554,0.0,1.0,10.48,4.34,200.0
7.603307177973861,0.0,1.0,10.48,4.41,200.0
7.510741100690581,0.0,1.0,10.48,4.48,200.0
7.414134480037603,0.0,1.0,10.48,4.55,200.0
7.313297191233318,0.0,1.0,10.48,4.62,200.0
7.208031425926379,0.0,1.0,10.48,4.69,200.0
7.098132252296679,0.0,1.0,10.48,4.76,200.0
6.983388408479769,0.0,1.0,10.48,4.83,200.0
6.863583361940243,0.0,1.0,10.48,4.9,200.0
6.738496667084064,0.0,1.0,10.48,4.97,200.0
6.60790565210921,0.0,1.0,10.48,5.04,200.0
6.471587463984747,0.0,1.0,10.48,5.11,200.0
6.329321497916297,0.0,1.0,10.48,5.18,200.0
6.180892235445384,0.0,1.0,10.48,5.25,200.0
6.026092514683626,0.0,1.0,10.48,5.32,200.0
5.864727258976828,0.0,1.0,10.48,5.39,200.0
5.696617699275748,0.0,1.0,10.48,5.46,200.0
5.521606144514649,0.0,1.0,10.48,5.53,200.0
5.339561388854392,0.0,1.0,10.48,5.6,200.0
5.150384902504285,0.0,1.0,10.48,5.67,200.0
4.954018045426793,0.0,1.0,10.48,5.74,200.0
4.750450687808694,0.0,1.0,10.48,5.81,200.0
4.539731844836027,0.0,1.0,10.48,5.88,200.0
4.321983279925291,0.0,1.0,10.48,5.95,200.0
4.097417573211345,0.0,1.0,10.48,6.02,200.0
3.8663630151838504,0.0,1.0,10.48,6.09,200.0
3.6292990843040087,0.0,1.0,10.48,6.16,200.0
3.386908579277616,0.0,1.0,10.48,6.23,200.0
3.140156363090213,0.0,1.0,10.48,6.3,200.0
2.8904112807598636,0.0,1.0,10.48,6.37,200.0
2.639639007482046,0.0,1.0,10.48,6.44,200.0
2.3907119446740808,0.0,1.0,10.48,6.51,200.0
2.147909215733705,0.0,1.0,10.48,6.58,200.0
1.9177055490234238,0.0,1.0,10.48,6.65,200.0
1.709913164876852,0.0,1.0,10.48,6.72,200.0
1.5389335586742163,0.0,1.0,10.48,6.79,200.0
1.4238564495051662,0.0,1.0,10.48,6.86,200.0
1.3846239200096306,0.0,1.0,10.48,6.93,200.0
1.433156026893144,0.0,1.0,10.48,7.0,200.0
1.5664265069698473,0.0,1.0,10.48,7.07,200.0
1.7698505820838477,0.0,1.0,10.48,7.14,200.0
2.0262556227434203,0.0,1.0,10.48,7.21,200.0
2.3214738204419945,0.0,1.0,10.48,7.28,200.0
2.645420031600011,0.0,1.0,10.48,7.35,200.0
2.9912813019468985,0.0,1.0,10.48,7.42,200.0
3.3544822362947144,0.0,1.0,10.48,7.49,200.0
3.731901062308282,0.0,1.0,10.48,7.56,200.0
4.121353244755184,0.0,1.0,10.48,7.63,200.0
4.521265513401431,0.0,1.0,10.48,7.7,200.0
4.930471166672319,0.0,1.0,10.48,7.77,200.0
5.3480801527931305,0.0,1.0,10.48,7.84,200.0
5.77339516140826,0.0,1.0,10.48,7.91,200.0
6.205856337297959,0.0,1.0,10.48,7.98,200.0
6.645004096768176,0.0,1.0,10.48,8.05,200.0
7.090453609329742,0.0,1.0,10.48,8.12,200.0
7.541876941119881,0.0,1.0,10.48,8.19,200.0
7.998990325032366,0.0,1.0,10.48,8.26,200.0
8.212382029026827,0.0,1.0,10.48,8.33,200.0
8.244091196990581,0.0,1.0,10.48,8.4,200.0
8.292490002768744,0.0,1.0,10.48,8.47,200.0
8.358437907507039,0.0,1.0,10.48,8.54,200.0
8.442685740738227,0.0,1.0,10.48,8.61,200.0
8.545862500965114,0.0,1.0,10.48,8.68,200.0
8.66846595871371,0.0,1.0,10.48,8.75,200.0
8.810857535279922,0.0,1.0,10.48,8.82,200.0
8.973261600478423,0.0,1.0,10.48,8.89,200.0
9.155768997084351,0.0,1.0,10.48,8.96,200.0
9.358344302912911,0.0,1.0,10.48,9.03,200.0
9.580836118784106,0.0,1.0,10.48,9.1,200.0
9.822989541729982,0.0,1.0,10.48,9.17,200.0
10.084459950236663,0.0,1.0,10.48,9.24,200.0
9.999203067930665,0.0,1.0,10.48,9.31,200.0
9.858315499293553,0.0,1.0,10.48,9.38,200.0
9.71022007818101,0.0,1.0,10.48,9.45,200.0
9.555109915147966,0.0,1.0,10.48,9.52,200.0
9.3931884415191,0.0,1.0,10.48,9.59,200.0
9.224664908238708,0.0,1.0,10.48,9.66,200.0
9.049750630007907,0.0,1.0,10.48,9.73,200.0
8.868655940245844,0.0,1.0,10.48,9.8,200.0
8.681587796534188,0.0,1.0,10.48,9.87,200.0
8.488747961631958,0.0,1.0,10.48,9.94,200.0
9.303608712517718,0.0,1.0,10.51,0.0,200.0
9.338586771980538,0.0,1.0,10.51,0.07,200.0
9.374285984703441,0.0,1.0,10.51,0.14,200.0
9.410711718347567,0.0,1.0,10.51,0.21,200.0
9.447869567733015,0.0,1.0,10.51,0.28,200.0
9.485765477671077,0.0,1.0,10.51,0.35,200.0
9.524405859482407,0.0,1.0,10.51,0.42,200.0
9.549691539172379,0.0,1.0,10.51,0.49,200.0
9.542523198272313,0.0,1.0,10.51,0.56,200.0
9.534978162386864,0.0,1.0,10.51,0.63,200.0
9.527036894485136,0.0,1.0,10.51,0.7,200.0
9.51867902794757,0.0,1.0,10.51,0.77,200.0
9.509883377441241,0.0,1.0,10.51,0.84,200.0
9.500627948334035,0.0,1.0,10.51,0.91,200.0
9.490889944475015,0.0,1.0,10.51,0.98,200.0
9.480645774173638,0.0,1.0,10.51,1.05,200.0
9.469871054212561,0.0,1.0,10.51,1.12,200.0
9.458540611729546,0.0,1.0,10.51,1.19,200.0
9.446628483802755,0.0,1.0,10.51,1.26,200.0
9.43410791457103,0.0,1.0,10.51,1.33,200.0
9.420951349713718,0.0,1.0,10.51,1.4,200.0
9.407130428108012,0.0,1.0,10.51,1.47,200.0
9.392615970470018,0.0,1.0,10.51,1.54,200.0
9.377377964773103,0.0,1.0,10.51,1.61,200.0
9.361385548220426,0.0,1.0,10.51,1.68,200.0
9.344606985529808,0.0,1.0,10.51,1.75,200.0
9.327009643266543,0.0,1.0,10.51,1.82,200.0
9.308559959934868,0.0,1.0,10.51,1.89,200.0
9.289223411509944,0.0,1.0,10.51,1.96,200.0
9.26896447206088,0.0,1.0,10.51,2.03,200.0
9.247746569079766,0.0,1.0,10.51,2.1,200.0
9.225532033094225,0.0,1.0,10.51,2.17,200.0
9.202282041098861,0.0,1.0,10.51,2.24,200.0
9.177956553297733,0.0,1.0,10.51,2.31,200.0
9.152514242602145,0.0,1.0,10.51,2.38,200.0
9.12591241627996,0.0,1.0,10.51,2.45,200.0
9.098106929101654,0.0,1.0,10.51,2.52,200.0
9.069052087276432,0.0,1.0,10.51,2.59,200.0
9.038700542422283,0.0,1.0,10.51,2.66,200.0
9.007003174762247,0.0,1.0,10.51,2.73,200.0
8.973908964695653,0.0,1.0,10.51,2.8,200.0
8.939364851850556,0.0,1.0,10.51,2.87,200.0
8.903315580694482,0.0,1.0,10.51,2.94,200.0
8.865703531758903,0.0,1.0,10.51,3.01,200.0
8.826468537531397,0.0,1.0,10.51,3.08,200.0
8.785547682087909,0.0,1.0,10.51,3.15,200.0
8.742875083584067,0.0,1.0,10.51,3.22,200.0
8.698381658808401,0.0,1.0,10.51,3.29,200.0
8.651994869128231,0.0,1.0,10.51,3.36,200.0
8.603638447344224,0.0,1.0,10.51,3.43,200.0
8.553232105222747,0.0,1.0,10.51,3.5,200.0
8.500691221813767,0.0,1.0,10.51,3.57,200.0
8.44592651309955,0.0,1.0,10.51,3.64,200.0
8.388843684079319,0.0,1.0,10.51,3.71,200.0
8.329343065091123,0.0,1.0,10.51,3.78,200.0
8.267319235038158,0.0,1.0,10.51,3.85,200.0
8.20266063522854,0.0,1.0,10.51,3.92,200.0
8.135249178799938,0.0,1.0,10.51,3.99,200.0
8.064959862180075,0.0,1.0,10.51,4.06,200.0
7.991660386771997,0.0,1.0,10.51,4.13,200.0
7.915210801035627,0.0,1.0,10.51,4.2,200.0
7.835463175384319,0.0,1.0,10.51,4.27,200.0
7.752261324796578,0.0,1.0,10.51,4.34,200.0
7.665440596728885,0.0,1.0,10.51,4.41,200.0
7.57482774474461,0.0,1.0,10.51,4.48,200.0
7.480240911154041,0.0,1.0,10.51,4.55,200.0
7.381489744760714,0.0,1.0,10.51,4.62,200.0
7.278375682380457,0.0,1.0,10.51,4.69,200.0
7.170692424933648,0.0,1.0,10.51,4.76,200.0
7.05822664040862,0.0,1.0,10.51,4.83,200.0
6.940758926624937,0.0,1.0,10.51,4.9,200.0
6.818065066316336,0.0,1.0,10.51,4.97,200.0
6.689917605484638,0.0,1.0,10.51,5.04,200.0
6.556087783283999,0.0,1.0,10.51,5.11,200.0
6.416347838134513,0.0,1.0,10.51,5.18,200.0
6.270473710900589,0.0,1.0,10.51,5.25,200.0
6.118248162825026,0.0,1.0,10.51,5.32,200.0
5.959464325057738,0.0,1.0,10.51,5.39,200.0
5.793929700390805,0.0,1.0,10.51,5.46,200.0
5.62147064949751,0.0,1.0,10.51,5.53,200.0
5.441937418146864,0.0,1.0,10.51,5.6,200.0
5.255209804939469,0.0,1.0,10.51,5.67,200.0
5.061203640257148,0.0,1.0,10.51,5.74,200.0
4.859878359925602,0.0,1.0,10.51,5.81,200.0
4.651246132514032,0.0,1.0,10.51,5.88,200.0
4.435383270814285,0.0,1.0,10.51,5.95,200.0
4.21244508146124,0.0,1.0,10.51,6.02,200.0
3.9826859764140465,0.0,1.0,10.51,6.09,200.0
3.746487750294449,0.0,1.0,10.51,6.16,200.0
3.5044007082180855,0.0,1.0,10.51,6.23,200.0
3.2572053271182,0.0,1.0,10.51,6.3,200.0
3.006007274715685,0.0,1.0,10.51,6.37,200.0
2.7523875181764623,0.0,1.0,10.51,6.44,200.0
2.498644593981325,0.0,1.0,10.51,6.51,200.0
2.2481913671136056,0.0,1.0,10.51,6.58,200.0
2.006204221802733,0.0,1.0,10.51,6.65,200.0
1.7806461586317113,0.0,1.0,10.51,6.72,200.0
1.5836781471726482,0.0,1.0,10.51,6.79,200.0
1.4328522214257475,0.0,1.0,10.51,6.86,200.0
1.349813738033916,0.0,1.0,10.51,6.93,200.0
1.3531417080258308,0.0,1.0,10.51,7.0,200.0
1.4477968676573454,0.0,1.0,10.51,7.07,200.0
1.6227420582180088,0.0,1.0,10.51,7.14,200.0
1.8596422536913764,0.0,1.0,10.51,7.21,200.0
2.141632605295115,0.0,1.0,10.51,7.28,200.0
2.4563314064131276,0.0,1.0,10.51,7.35,200.0
2.7953975038789594,0.0,1.0,10.51,7.42,200.0
3.1533201177171577,0.0,1.0,10.51,7.49,200.0
3.526416467898983,0.0,1.0,10.51,7.56,200.0
3.912163380784591,0.0,1.0,10.51,7.63,200.0
4.308779588249337,0.0,1.0,10.51,7.7,200.0
4.714967897180827,0.0,1.0,10.51,7.77,200.0
5.129754596813896,0.0,1.0,10.51,7.84,200.0
5.552387624069567,0.0,1.0,10.51,7.91,200.0
5.98227060223293,0.0,1.0,10.51,7.98,200.0
6.418919164932518,0.0,1.0,10.51,8.05,200.0
6.861931403943075,0.0,1.0,10.51,8.12,200.0
7.310967453886718,0.0,1.0,10.51,8.19,200.0
7.765735107354871,0.0,1.0,10.51,8.26,200.0
8.13669255997334,0.0,1.0,10.51,8.33,200.0
8.163375318252122,0.0,1.0,10.51,8.4,200.0
8.20672295373538,0.0,1.0,10.51,8.47,200.0
8.267627805987246,0.0,1.0,10.51,8.54,200.0
8.34687338543975,0.0,1.0,10.51,8.61,200.0
8.44512001638688,0.0,1.0,10.51,8.68,200.0
8.562894339075399,0.0,1.0,10.51,8.75,200.0
8.700583232858207,0.0,1.0,10.51,8.82,200.0
8.858432376220264,0.0,1.0,10.51,8.89,200.0
9.03654929807982,0.0,1.0,10.51,8.96,200.0
9.234910447475556,0.0,1.0,10.51,9.03,200.0
9.45337155625856,0.0,1.0,10.51,9.1,200.0
9.691680416159556,0.0,1.0,10.51,9.17,200.0
9.949491143160401,0.0,1.0,10.51,9.24,200.0
10.220862313796403,0.0,1.0,10.51,9.31,200.0
10.083308667238526,0.0,1.0,10.51,9.38,200.0
9.938436330141457,0.0,1.0,10.51,9.45,200.0
9.786443473692515,0.0,1.0,10.51,9.52,200.0
9.62753913452076,0.0,1.0,10.51,9.59,200.0
9.461938474367116,0.0,1.0,10.51,9.66,200.0
9.289858826978758,0.0,1.0,10.51,9.73,200.0
9.111516497073552,0.0,1.0,10.51,9.8,200.0
8.927124247835053,0.0,1.0,10.51,9.87,200.0
8.73688939738551,0.0,1.0,10.51,9.94,200.0
9.322284386470162,0.0,1.0,10.54,0.0,200.0
9.357589179446439,0.0,1.0,10.54,0.07,200.0
9.393620350072418,0.0,1.0,10.54,0.14,200.0
9.430383319797762,0.0,1.0,10.54,0.21,200.0
9.467883742445359,0.0,1.0,10.54,0.28,200.0
9.506127626292116,0.0,1.0,10.54,0.35,200.0
9.545121449806203,0.0,1.0,10.54,0.42,200.0
9.566339106361646,0.0,1.0,10.54,0.49,200.0
9.559464593710757,0.0,1.0,10.54,0.56,200.0
9.552220879237304,0.0,1.0,10.54,0.63,200.0
9.544588696198879,0.0,1.0,10.54,0.7,200.0
9.536547964972229,0.0,1.0,10.54,0.77,200.0
9.52807780470954,0.0,1.0,10.54,0.84,200.0
9.519156543563895,0.0,1.0,10.54,0.91,200.0
9.50976172731437,0.0,1.0,10.54,0.98,200.0
9.499870126225161,0.0,1.0,10.54,1.05,200.0
9.489457739976196,0.0,1.0,10.54,1.12,200.0
9.478499800503258,0.0,1.0,10.54,1.19,200.0
9.466970772583302,0.0,1.0,10.54,1.26,200.0
9.454844351999206,0.0,1.0,10.54,1.33,200.0
9.442093461110495,0.0,1.0,10.54,1.4,200.0
9.428690241649015,0.0,1.0,10.54,1.47,200.0
9.41460604454791,0.0,1.0,10.54,1.54,200.0
9.399811416598297,0.0,1.0,10.54,1.61,200.0
9.384276083711406,0.0,1.0,10.54,1.68,200.0
9.367968930544748,0.0,1.0,10.54,1.75,200.0
9.350857976227871,0.0,1.0,10.54,1.82,200.0
9.332910345898043,0.0,1.0,10.54,1.89,200.0
9.314092237725937,0.0,1.0,10.54,1.96,200.0
9.294368885079898,0.0,1.0,10.54,2.03,200.0
9.273704513440919,0.0,1.0,10.54,2.1,200.0
9.252062291640705,0.0,1.0,10.54,2.17,200.0
9.229404276953403,0.0,1.0,10.54,2.24,200.0
9.205691353524657,0.0,1.0,10.54,2.31,200.0
9.180883163573398,0.0,1.0,10.54,2.38,200.0
9.154938030750202,0.0,1.0,10.54,2.45,200.0
9.12781287498229,0.0,1.0,10.54,2.52,200.0
9.099463118080998,0.0,1.0,10.54,2.59,200.0
9.069842579330931,0.0,1.0,10.54,2.66,200.0
9.038903360228169,0.0,1.0,10.54,2.73,200.0
9.006595717480117,0.0,1.0,10.54,2.8,200.0
8.97286792333513,0.0,1.0,10.54,2.87,200.0
8.937666112268651,0.0,1.0,10.54,2.94,200.0
8.900934113024405,0.0,1.0,10.54,3.01,200.0
8.86261326499497,0.0,1.0,10.54,3.08,200.0
8.822642217931218,0.0,1.0,10.54,3.15,200.0
8.780956714003352,0.0,1.0,10.54,3.22,200.0
8.737489351300866,0.0,1.0,10.54,3.29,200.0
8.692169327967434,0.0,1.0,10.54,3.36,200.0
8.644922166330943,0.0,1.0,10.54,3.43,200.0
8.595669416613703,0.0,1.0,10.54,3.5,200.0
8.544328340121666,0.0,1.0,10.54,3.57,200.0
8.490811572215733,0.0,1.0,10.54,3.64,200.0
8.435026765895032,0.0,1.0,10.54,3.71,200.0
8.376876217484934,0.0,1.0,10.54,3.78,200.0
8.316256476746915,0.0,1.0,10.54,3.85,200.0
8.253057944739808,0.0,1.0,10.54,3.92,200.0
8.187164463981347,0.0,1.0,10.54,3.99,200.0
8.11845290691447,0.0,1.0,10.54,4.06,200.0
8.046792770391264,0.0,1.0,10.54,4.13,200.0
7.972045785860985,0.0,1.0,10.54,4.2,200.0
7.894065557192846,0.0,1.0,10.54,4.27,200.0
7.81269724056817,0.0,1.0,10.54,4.34,200.0
7.727777283606258,0.0,1.0,10.54,4.41,200.0
7.639133243789232,0.0,1.0,10.54,4.48,200.0
7.546583709234028,0.0,1.0,10.54,4.55,200.0
7.449938347796021,0.0,1.0,10.54,4.62,200.0
7.34899811321921,0.0,1.0,10.54,4.69,200.0
7.243555639358618,0.0,1.0,10.54,4.76,200.0
7.133395855166171,0.0,1.0,10.54,4.83,200.0
7.018296853893105,0.0,1.0,10.54,4.9,200.0
6.89803104958861,0.0,1.0,10.54,4.97,200.0
6.772366652278123,0.0,1.0,10.54,5.04,200.0
6.6410694901306755,0.0,1.0,10.54,5.11,200.0
6.50390520259073,0.0,1.0,10.54,5.18,200.0
6.360641823282293,0.0,1.0,10.54,5.25,200.0
6.211052766294259,0.0,1.0,10.54,5.32,200.0
6.054920225567855,0.0,1.0,10.54,5.39,200.0
5.892038996510422,0.0,1.0,10.54,5.46,200.0
5.722220734486129,0.0,1.0,10.54,5.53,200.0
5.545298680361313,0.0,1.0,10.54,5.6,200.0
5.36113291416406,0.0,1.0,10.54,5.67,200.0
5.169616251588039,0.0,1.0,10.54,5.74,200.0
4.970680985292262,0.0,1.0,10.54,5.81,200.0
4.764306809926808,0.0,1.0,10.54,5.88,200.0
4.550530482109494,0.0,1.0,10.54,5.95,200.0
4.329458096127027,0.0,1.0,10.54,6.02,200.0
4.101281373905536,0.0,1.0,10.54,6.09,200.0
3.866300197014098,0.0,1.0,10.54,6.16,200.0
3.624954967400086,0.0,1.0,10.54,6.23,200.0
3.3778746652853187,0.0,1.0,10.54,6.3,200.0
3.1259503931447767,0.0,1.0,10.54,6.37,200.0
2.870451059306646,0.0,1.0,10.54,6.44,200.0
2.6132099902404207,0.0,1.0,10.54,6.51,200.0
2.356932479943808,0.0,1.0,10.54,6.58,200.0
2.105709172882257,0.0,1.0,10.54,6.65,200.0
1.8658660638640754,0.0,1.0,10.54,6.72,200.0
1.6472890838749095,0.0,1.0,10.54,6.79,200.0
1.4650943175584956,0.0,1.0,10.54,6.86,200.0
1.340323913643715,0.0,1.0,10.54,6.93,200.0
1.295999524883257,0.0,1.0,10.54,7.0,200.0
1.346107394502269,0.0,1.0,10.54,7.07,200.0
1.4864624762428207,0.0,1.0,10.54,7.14,200.0
1.6994330860660796,0.0,1.0,10.54,7.21,200.0
1.965469658635996,0.0,1.0,10.54,7.28,200.0
2.2693383873171484,0.0,1.0,10.54,7.35,200.0
2.6006984766323598,0.0,1.0,10.54,7.42,200.0
2.9528115034729154,0.0,1.0,10.54,7.49,200.0
3.321268770249503,0.0,1.0,10.54,7.56,200.0
3.7031173756213605,0.0,1.0,10.54,7.63,200.0
4.096317348431441,0.0,1.0,10.54,7.7,200.0
4.499412221721968,0.0,1.0,10.54,7.77,200.0
4.911327893805023,0.0,1.0,10.54,7.84,200.0
5.331247578613954,0.0,1.0,10.54,7.91,200.0
5.7585322915032435,0.0,1.0,10.54,7.98,200.0
6.1926690812767475,0.0,1.0,10.54,8.05,200.0
6.633236534397923,0.0,1.0,10.54,8.12,200.0
7.079881271622099,0.0,1.0,10.54,8.19,200.0
7.532301593224105,0.0,1.0,10.54,8.26,200.0
7.990235869615191,0.0,1.0,10.54,8.33,200.0
8.083631097462955,0.0,1.0,10.54,8.4,200.0
8.121852517962111,0.0,1.0,10.54,8.47,200.0
8.177630657699325,0.0,1.0,10.54,8.54,200.0
8.251782974997184,0.0,1.0,10.54,8.61,200.0
8.345002603832512,0.0,1.0,10.54,8.68,200.0
8.457846671897386,0.0,1.0,10.54,8.75,200.0
8.590729175389185,0.0,1.0,10.54,8.82,200.0
8.743918708895706,0.0,1.0,10.54,8.89,200.0
8.917540961031904,0.0,1.0,10.54,8.96,200.0
9.111585526590204,0.0,1.0,10.54,9.03,200.0
9.325916300562824,0.0,1.0,10.54,9.1,200.0
9.56028453844931,0.0,1.0,10.54,9.17,200.0
9.814343599936393,0.0,1.0,10.54,9.24,200.0
10.087664429261906,0.0,1.0,10.54,9.31,200.0
10.308170600196831,0.0,1.0,10.54,9.38,200.0
10.166543616999377,0.0,1.0,10.54,9.45,200.0
10.017687852718325,0.0,1.0,10.54,9.52,200.0
9.861818085143483,0.0,1.0,10.54,9.59,200.0
9.699155555195631,0.0,1.0,10.54,9.66,200.0
9.529923802710613,0.0,1.0,10.54,9.73,200.0
9.354345298250024,0.0,1.0,10.54,9.8,200.0
9.172638804135346,0.0,1.0,10.54,9.87,200.0
8.985017380242994,0.0,1.0,10.54,9.94,200.0
9.340954614486225,0.0,1.0,10.57,0.0,200.0
9.376585121559604,0.0,1.0,10.57,0.07,200.0
9.412947170276485,0.0,1.0,10.57,0.14,200.0
9.450046233580593,0.0,1.0,10.57,0.21,200.0
9.487888021853394,0.0,1.0,10.57,0.28,200.0
9.526478604240797,0.0,1.0,10.57,0.35,200.0
9.565824523607823,0.0,1.0,10.57,0.42,200.0
9.583018878638867,0.0,1.0,10.57,0.49,200.0
9.576438889757682,0.0,1.0,10.57,0.56,200.0
9.569497208872662,0.0,1.0,10.57,0.63,200.0
9.562174840294887,0.0,1.0,10.57,0.7,200.0
9.554451992177356,0.0,1.0,10.57,0.77,200.0
9.546308088951598,0.0,1.0,10.57,0.84,200.0
9.537721782364201,0.0,1.0,10.57,0.91,200.0
9.528670960946513,0.0,1.0,10.57,0.98,200.0
9.519132757754136,0.0,1.0,10.57,1.05,200.0
9.509083556216233,0.0,1.0,10.57,1.12,200.0
9.498498993934724,0.0,1.0,10.57,1.19,200.0
9.487353964271847,0.0,1.0,10.57,1.26,200.0
9.475622615562216,0.0,1.0,10.57,1.33,200.0
9.463278347777269,0.0,1.0,10.57,1.4,200.0
9.450293806464352,0.0,1.0,10.57,1.47,200.0
9.436640873769264,0.0,1.0,10.57,1.54,200.0
9.422290656338276,0.0,1.0,10.57,1.61,200.0
9.40721346987889,0.0,1.0,10.57,1.68,200.0
9.391378820138215,0.0,1.0,10.57,1.75,200.0
9.37475538003521,0.0,1.0,10.57,1.82,200.0
9.357310962656527,0.0,1.0,10.57,1.89,200.0
9.33901248979533,0.0,1.0,10.57,1.96,200.0
9.319825955680457,0.0,1.0,10.57,2.03,200.0
9.299716385504574,0.0,1.0,10.57,2.1,200.0
9.278647788321422,0.0,1.0,10.57,2.17,200.0
9.256583103836661,0.0,1.0,10.57,2.24,200.0
9.233484142569772,0.0,1.0,10.57,2.31,200.0
9.209311518814367,0.0,1.0,10.57,2.38,200.0
